moves
55875
9141
42316
142743
7473
17509
39819
46281
31308
28629
63565
7409
24516
87327
7376
42454
47844
5563
46360
38142
26644
64842
51423
61327
26467
71981
53036
29650
35139
25377
45671
26160
24823
23401
64481
97631
49712
30457
22899
71371
14136
48339
36303
23855
2626
15223
11763
25816
12485
25754
112710
25965
40937
30497
35420
56487
30395
34367
54960
162109
15140
52754
110884
36248
19976
16838
25654
76165
15548
6500
23811
93808
16750
61093
12167
22669
54827
24326
15456
26537
31131
49410
66357
19442
9511
26212
127323
34696
36211
8438
25411
30261
35716
23814
32303
60721
17207
9273
30728
91701
38859
21726
27413
12378
31510
61062
58658
30045
82922
19274
21470
19675
6489
41415
29359
40414
12058
23202
26225
28076
19957
23238
19800
19934
33555
29871
51862
19722
7666
32802
55206
71626
21095
27894
27391
15183
17594
25880
52468
7319
9561
96779
34792
6565
29426
14317
33372
28770
6170
22023
41896
25043
64866
14824
29423
45315
41315
37155
27472
56996
22125
32354
66234
43009
21030
44324
18650
40151
97400
60192
24033
29157
21011
34535
3126
19053
55254
16566
26228
23441
7397
22017
33818
68164
45907
41343
72723
5898
49628
18320
54658
25260
28217
34570
8977
30168
64322
31342
29867
53761
31123
24877
27720
10433
18003
38563
76643
58618
49480
20245
19477
14803
84658
26865
41899
34827
7537
40655
33376
11546
12060
45024
15370
5865
35018
15090
41891
16671
102012
30881
16594
94079
12724
78891
95447
8686
53731
71863
17779
66147
106495
28652
64768
13740
22263
38926
73825
10282
14973
12539
15318
36917
13449
80431
58461
13319
36027
18243
15779
19195
12524
51453
47956
53820
21129
62700
13259
23314
48182
67054
30652
30819
30776
38991
27913
25592
28473
38490
39589
34433
20256
18874
27408
26646
84501
11740
13759
26733
18156
4036
34735
31673
28490
32462
48570
11675
16598
86186
26383
10333
49840
102786
19361
35032
12884
16377
31147
58977
20151
11953
50202
31267
58809
61151
25638
10920
28215
23025
23206
31690
7533
36341
29306
82819
40654
35221
98260
72207
12755
41530
30045
2772
73392
23500
87230
26640
15220
29093
48266
42638
48844
82865
29692
55882
27660
11786
29066
22035
40368
11259
67951
12190
21125
41049
8902
26590
11375
49139
64239
29362
24501
25259
44597
18938
138472
47475
42075
13105
9082
18403
19060
3458
28220
34709
65409
47956
25167
29680
8468
24353
33928
6022
57536
41336
10903
42716
84399
13723
21763
51408
32621
5085
6142
33100
10786
22618
57160
16787
7574
94020
153981
21967
48468
54482
34328
79576
42682
49717
28052
14305
16729
17450
71356
42033
51587
50391
78990
40489
42123
4945
60873
16981
45281
37603
31893
25448
57607
14079
41320
32264
11140
122133
8902
13920
11023
39152
16899
38314
41216
5450
21274
40446
11058
56055
32761
15160
39701
8349
21580
16770
40521
25437
84663
42227
48221
37540
8223
44341
50904
31615
33887
64541
23536
47942
27802
18559
52820
96749
28691
28869
18699
24898
33675
11839
39225
15316
70000
18551
38646
44788
104565
56670
24350
51651
83488
4632
10137
14721
26974
19466
53971
57186
6469
46029
13934
22293
8588
40794
30103
38348
13523
30954
25702
21227
26774
78580
92980
9024
4560
41625
50041
12936
24522
30241
22488
29691
26094
27889
40553
28522
30326
25471
42839
50696
25801
66878
19513
13309
78033
25361
34157
21203
41592
22088
18358
22953
61658
72903
52292
17111
30141
13199
6710
26711
24765
53101
61019
14841
40412
28929
30468
13249
20368
37644
42590
6670
4515
8576
29089
54900
40522
68523
22481
23479
52243
35176
6280
38727
24192
37280
98917
11357
13028
23910
22015
17081
10501
27210
34079
70757
46295
18343
18838
37619
47340
22613
36479
50714
7074
8808
14303
35104
34036
34466
23924
20235
27112
63280
14700
53605
26636
12381
16327
21610
17483
29830
8234
26078
25466
30418
74588
212021
25877
43455
64783
24742
13793
55611
17880
44029
22296
25262
61208
27579
51151
52954
37724
12696
31715
16540
52748
89610
16589
66985
18868
55320
16861
81245
71750
47138
70108
9050
23602
28211
13496
44157
35540
47053
12091
79614
35954
48646
21071
45844
45528
96802
13000
5969
21098
31416
32324
67117
19683
76874
7852
49991
55628
23407
59417
54049
17526
88955
6630
13394
54445
8589
55217
11258
18461
19541
16818
16944
7989
57264
28923
56133
24605
27207
14257
15283
31276
21838
23032
39934
34317
47481
40649
32469
4123
83375
16076
65929
44704
65424
53004
21859
30964
61269
17213
61078
27865
37981
18936
25335
32639
30774
31849
36002
74984
25250
75725
50331
52177
31768
8595
71562
27400
30749
57817
17007
53001
21440
77824
33119
46767
37005
44409
57854
52669
28729
49857
19919
75834
8124
19705
33346
71120
19377
23650
14932
92848
34119
32781
38742
35979
57027
25607
54240
23927
61203
30050
86770
28201
18402
88117
20987
36284
7597
17689
10680
31686
16469
24154
12045
14651
14508
48062
19055
19625
51788
25255
69715
32986
43049
62028
69422
51523
16186
34769
23586
94589
71298
10431
51469
92421
53489
20594
70584
28571
13187
20492
57539
32570
101477
10168
12386
22263
19116
8138
26713
33129
45804
20091
91319
15304
44717
40201
62338
55715
26625
19542
22461
41990
32762
36820
40671
98915
52379
15992
71185
29576
33163
5285
17614
14251
17240
131596
25411
58532
18291
32298
7815
25713
30633
16588
45864
14294
44726
26893
45822
71373
40504
44884
64089
78806
53314
44852
10789
9700
21687
46660
12709
23243
119950
31139
14232
60769
35848
11584
14387
28027
11823
43066
56553
71094
15036
75583
15148
48098
35849
20016
19425
35117
41840
18893
45062
75292
26526
66311
32707
73267
82091
35031
24162
78127
50194
66334
30546
64589
27235
15887
25755
62758
7542
33173
49947
31563
62080
54359
14921
93667
26409
74593
60659
5284
18265
11233
6261
16497
26628
26520
19217
11397
55656
19006
32807
72045
84349
23435
11663
64798
28537
15869
17029
42175
98730
24613
62279
57749
17740
30321
26656
16934
50872
36178
32292
29323
23094
24993
9063
9818
66796
6786
14961
22900
54420
52403
7778
30422
14453
25218
21019
7772
30031
60131
65866
33776
50762
21789
9994
26505
16818
31608
47199
42885
10213
15557
32204
8868
18730
18824
36640
50815
14594
32734
84332
29455
45605
95442
84147
29400
60144
73503
46637
16700
50125
51461
12103
86174
61617
16009
15833
33080
43826
32428
23219
49636
54724
71673
7192
63280
60545
41809
45931
44545
34764
13546
14088
59372
60358
12656
142815
12638
10440
25257
26968
47939
11937
46082
19382
51535
7403
18902
54232
42480
17329
44600
29299
33217
17389
71779
34780
7839
17201
94244
108032
47965
18642
53619
112834
33141
14257
42607
7081
6397
75390
28653
27255
10518
34001
25333
9135
10103
23696
37024
22142
63497
80217
27217
28851
79940
43728
20447
10278
36984
14720
37814
99168
7368
15593
39691
19520
24966
24142
6821
13209
11450
66988
93345
12978
48355
45244
17569
10720
59992
60355
27022
96162
19134
6770
102628
76065
49999
26279
19801
23726
56938
13940
143164
93794
13804
104805
12588
12233
76555
30681
27316
72297
40611
66628
35094
51337
29091
38488
10595
16963
17189
16709
40074
26341
21164
12847
72630
26036
19240
30590
17635
54269
28549
31916
29165
23288
71901
12261
86090
9697
61316
61618
22290
118943
17090
92472
16340
45688
5822
12396
12830
105335
26790
26768
36347
22138
16680
88447
56585
36110
23532
82741
19684
5728
89439
18732
7757
19769
65309
57061
4408
120872
40827
70849
27019
35397
39192
35460
32348
37525
23867
38305
33689
41361
32439
10930
36361
17157
19562
28899
34306
54027
29581
76608
14448
13075
72190
21496
34458
29651
12675
17775
30555
45295
6377
8782
27297
15196
35690
47726
69491
24667
48360
17090
7583
48478
76693
72730
48274
31164
26933
34130
8724
49782
216372
43304
28784
66500
25331
18247
7459
22729
89276
18394
32880
11645
53464
99369
5890
30501
43455
79574
16076
67161
25713
40490
50123
21520
52764
62683
23875
11982
15478
27343
24451
41274
30926
39744
12751
10649
21573
55201
98562
68679
25509
61033
28165
66951
34304
25090
43234
26378
34737
26679
27288
87794
27487
13272
20756
74857
24984
34240
72851
31969
36667
39150
12527
6562
33473
34848
91750
25820
55025
32651
70620
16880
33175
23907
19708
30263
18998
18006
68647
55247
44240
42066
29966
15153
8996
14911
69269
61925
49586
26424
42633
34417
17396
58712
25917
36877
17048
18533
22603
28372
28043
30693
20600
17397
9850
32104
20137
93395
87698
19547
31228
62260
39337
72090
23149
15797
7775
37275
54817
14467
123688
8080
60585
38689
12854
28962
38749
44169
49550
22453
12547
11272
38980
13222
14609
48995
119405
45793
30877
123494
13336
59709
11495
12684
24025
33426
17531
35061
114400
49399
48129
15195
49154
16971
22324
19943
15817
61189
47231
8122
29227
14543
104722
33448
22086
32918
27356
22994
36091
13477
32835
90330
24311
50859
15952
91608
10020
51771
29734
44223
28107
149716
57442
18292
24164
31551
11992
42948
23058
12256
39091
29894
23752
28433
30689
12254
11796
63661
14862
21290
17969
19958
18314
39619
52335
110492
9131
19463
36810
30595
50906
18191
28155
18406
41123
23686
10611
36107
24965
39143
69251
62832
49255
18458
25887
16937
12782
11390
23147
71816
63649
16772
44344
18427
14797
50686
30926
37334
25726
70457
45908
30945
13332
53725
12747
38692
30629
109649
9062
5231
35267
11733
59718
39511
15652
9821
81493
14425
18129
13350
41433
34063
23867
44872
17703
30548
8156
20120
27800
41682
9883
42969
75011
68766
40944
50860
38063
59210
76293
40259
8222
14787
38373
25208
44603
83705
54533
37531
21317
18814
24421
30112
27136
21445
23108
21848
32707
18376
31633
11228
83777
11733
18000
44521
30283
33331
8283
20546
20452
6757
19043
35351
62643
13008
15011
76377
155711
22576
40663
16871
6336
24148
8989
34912
27263
32652
73917
83588
56203
28226
27999
50166
20420
40648
16708
87408
21021
39680
37154
35974
15491
45305
29385
4500
106432
17800
46835
26539
22231
26088
17419
11117
73276
59309
25358
12466
14084
38104
25562
9229
77152
18909
64952
52879
41818
50497
32083
19821
13421
48987
12881
37224
30208
20351
19363
23947
125616
31254
19970
24382
10421
52552
59760
5263
47231
23443
8274
51693
59192
58853
45074
50977
19041
38859
6856
18859
8945
66957
28697
62346
22981
10638
40220
8722
17798
28403
20197
23118
47775
19486
55077
80444
28355
27195
66841
17973
52016
13320
73450
14302
60011
42191
19423
24524
16772
6106
55889
27207
51719
59974
12465
58061
38357
17473
71879
16846
31931
8497
81279
10335
19362
7718
86909
28483
31403
15958
92704
78380
35615
31872
41571
56280
4420
101010
13408
42915
75644
20372
25433
8807
15686
18441
20818
84859
47110
15739
10374
40685
52149
35177
12300
24447
53378
28420
59843
56114
41577
13560
20872
34337
32111
46259
36997
75501
27500
2575
27393
5849
15267
72488
59239
27825
13143
26153
3056
38454
21143
5260
24740
23402
30121
64792
79756
22039
85002
27496
60474
13885
80670
34513
25465
127185
38695
10745
16774
39250
66718
54737
22577
28414
6506
37113
109982
61359
10975
74168
39220
28347
7461
20765
63484
17033
42418
28512
3574
32709
22558
41351
86161
31202
37821
50427
16104
68574
28270
51290
58641
3758
98960
12129
31565
45518
41221
4889
22575
63773
72859
29952
35418
20913
39282
30431
29356
19715
33130
8592
40214
22534
19798
28798
33485
56251
25271
4669
5344
16254
55420
86264
13162
16997
44081
137229
28705
117746
82767
49073
87497
28210
20195
49746
96312
49572
31594
35017
47962
27200
3022
26176
8288
28010
38425
35528
75491
28002
27200
58145
35052
15955
25657
22242
13507
18411
23361
51060
32966
4414
5522
5989
29801
21648
28593
11538
49797
28183
25717
48262
32667
13455
42822
67714
14555
8399
104205
37027
16222
57398
8247
33290
61419
17823
24753
14569
34261
64716
28420
44304
44991
65967
42450
17651
35219
49530
24769
31913
18625
61359
21333
36597
49260
16821
37610
12226
38781
8370
25833
58864
21118
33014
23683
28339
23003
13194
13361
22869
31003
23254
22855
48936
59463
26643
45764
36910
37427
23838
59431
15028
7987
28606
185310
45769
54226
40230
62060
66299
48423
24696
26814
43671
31480
14777
67584
49768
48074
28787
8937
39970
36838
39333
57894
46081
2697
14865
8636
7962
25617
14422
32847
10626
8062
15172
10278
40074
8484
20457
75124
71140
18410
37941
129609
13877
27481
87829
55216
24069
18919
22461
17786
44393
47135
18145
47157
28340
39995
52779
21808
17569
7756
25590
22031
42451
10096
43157
90067
73619
14174
16544
82506
52604
33909
117263
53685
10621
22403
46952
107296
66183
10155
45013
22035
21175
74755
18340
14390
8893
15075
11646
8102
14922
26043
21914
21949
72387
54514
21492
56635
36734
70060
30749
39674
29317
23730
3785
16955
34853
25028
12950
19895
68382
32849
129336
35313
7809
39086
52165
2717
21550
68572
9873
9934
14258
19447
21847
31960
17754
25255
54025
70690
61262
3038
38602
60010
37667
15755
39801
58828
22687
79192
15973
24736
18684
30393
16481
27752
69656
43579
11330
67885
8250
16945
28657
11947
24332
12974
29485
39991
82058
48692
11770
29283
24206
58931
12507
33814
119140
10201
139001
31097
79194
50280
23271
20930
84302
55127
17483
57838
11801
63463
55608
52228
17635
12083
18951
58979
20416
50415
14632
46995
44776
52578
51055
66461
16880
10338
21754
21560
55714
10052
25916
20933
25333
11968
37827
40716
19577
78826
43323
10332
19513
13771
22260
13431
45728
16211
88799
20519
49040
17530
35432
38645
69577
41118
27909
80598
63123
26153
13883
13565
18568
27200
34137
18580
5410
75278
20413
25510
25458
54302
56269
20096
4636
62526
32044
23226
18054
62668
49269
55728
51494
46601
58095
7202
13467
9084
51942
48950
21582
36711
28053
150404
8217
24167
4156
59506
41095
63624
40833
8280
44786
45160
14157
21369
35728
21618
72966
27851
30404
54373
35095
43337
35724
80120
32809
63708
43760
16427
43642
70875
27987
64576
8346
39136
39301
24784
19615
19484
60064
19119
22997
21384
20340
37552
11046
32337
37983
34923
26886
12158
43393
57269
64333
26036
18451
13368
28012
26543
12642
25325
17212
50359
41119
29266
25831
45343
26466
15934
35223
30600
94869
55583
23926
45381
41318
8986
27334
5231
25467
19011
30849
59916
25386
18517
17289
55147
20844
65977
9290
27345
102341
25552
17178
8955
7248
4980
28095
19877
35269
13670
99427
27140
25089
86795
99027
34044
1962
23641
25932
52712
21179
13811
27926
27063
78222
35015
13930
45257
48823
28385
22168
57938
25339
28775
17407
32996
18126
64835
6717
25242
98780
13223
40754
49206
45900
27747
62634
25222
88529
9532
32670
36210
64050
63789
24840
24905
12398
19582
30585
42541
51284
47635
11191
11008
109668
