moves
2986
1207
3278
642
2577
980
4333
3168
1394
1577
4657
4815
1111
593
10801
2152
440
1643
1614
3295
1472
1116
4246
705
2363
2085
1753
570
1092
9148
3350
1459
2293
2656
4158
3729
1510
5306
6066
3315
6689
4468
396
798
3030
1099
5878
2352
1914
7389
3380
1748
2879
2055
455
7409
3969
5962
2611
572
2293
2084
2730
3968
3095
1469
3399
590
1077
1321
2853
3142
3115
1644
869
3010
873
5974
4428
3656
1603
1052
1513
1558
5293
2840
1426
475
3237
1959
4596
3184
4764
644
1374
3706
1188
513
1029
2592
